run_id,algorithm,measure,stop_threshold,serial_threshold,cluster_count,a2a_to_acdc,cvg_to_acdc,output_rsf
919,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,90_vs_80,_vs_,84.27109974,0.025,mapreduceclientcore_algo-wca_measure-uemnm_serial-90_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
920,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,90_vs_80,_vs_,84.27109974,0.025,mapreduceclientcore_algo-wca_measure-uemnm_serial-90_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
921,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_25,90_vs_90,_vs_,84.21052632,0.022222222,mapreduceclientcore_algo-wca_measure-uemnm_serial-90_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
922,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_50,90_vs_90,_vs_,84.21052632,0.022222222,mapreduceclientcore_algo-wca_measure-uemnm_serial-90_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
923,WCA_vs_LIMBO,UEMNM_vs_IL,75_vs_75,90_vs_90,_vs_,84.21052632,0.022222222,mapreduceclientcore_algo-wca_measure-uemnm_serial-90_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
924,WCA_vs_LIMBO,UEM_vs_IL,100_vs_100,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
925,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
926,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
927,WCA_vs_LIMBO,UEM_vs_IL,100_vs_75,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
928,WCA_vs_LIMBO,UEM_vs_IL,100_vs_100,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
929,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
930,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
931,WCA_vs_LIMBO,UEM_vs_IL,100_vs_75,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
932,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_25,_vs_,80.31290743,0.08,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
933,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_30,_vs_,82.30702515,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
934,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_40,_vs_,84.32642487,0.175,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
935,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_50,_vs_,84.99570077,0.12,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
936,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,100_vs_50,_vs_,84.99570077,0.12,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
937,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_60,_vs_,85.44520548,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
938,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,100_vs_60,_vs_,85.44520548,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
939,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_70,_vs_,85.76300085,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
940,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,100_vs_70,_vs_,85.76300085,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
941,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
942,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
943,WCA_vs_LIMBO,UEM_vs_IL,100_vs_75,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
944,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
945,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
946,WCA_vs_LIMBO,UEM_vs_IL,100_vs_75,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
947,WCA_vs_LIMBO,UEM_vs_IL,25_vs_100,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
948,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
949,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
950,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
951,WCA_vs_LIMBO,UEM_vs_IL,25_vs_100,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
952,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
953,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
954,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
955,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_25,_vs_,80.31290743,0.08,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
956,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_30,_vs_,82.30702515,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
957,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_40,_vs_,84.32642487,0.175,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
958,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_50,_vs_,84.99570077,0.12,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
959,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,100_vs_50,_vs_,84.99570077,0.12,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
960,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_60,_vs_,85.44520548,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
961,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,100_vs_60,_vs_,85.44520548,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
962,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_70,_vs_,85.76300085,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
963,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,100_vs_70,_vs_,85.76300085,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
964,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
965,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
966,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
967,WCA_vs_LIMBO,UEM_vs_IL,25_vs_25,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
968,WCA_vs_LIMBO,UEM_vs_IL,25_vs_50,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
969,WCA_vs_LIMBO,UEM_vs_IL,25_vs_75,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-25.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
970,WCA_vs_LIMBO,UEM_vs_IL,50_vs_100,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
971,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
972,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
973,WCA_vs_LIMBO,UEM_vs_IL,50_vs_75,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
974,WCA_vs_LIMBO,UEM_vs_IL,50_vs_100,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
975,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
976,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
977,WCA_vs_LIMBO,UEM_vs_IL,50_vs_75,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
978,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_25,_vs_,80.31290743,0.08,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
979,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_30,_vs_,82.30702515,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
980,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_40,_vs_,84.32642487,0.175,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
981,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_50,_vs_,84.99570077,0.12,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
982,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,100_vs_50,_vs_,84.99570077,0.12,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
983,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_60,_vs_,85.44520548,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
984,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,100_vs_60,_vs_,85.44520548,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
985,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_70,_vs_,85.76300085,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
986,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,100_vs_70,_vs_,85.76300085,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
987,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
988,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
989,WCA_vs_LIMBO,UEM_vs_IL,50_vs_75,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
990,WCA_vs_LIMBO,UEM_vs_IL,50_vs_25,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
991,WCA_vs_LIMBO,UEM_vs_IL,50_vs_50,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
992,WCA_vs_LIMBO,UEM_vs_IL,50_vs_75,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-50.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
993,WCA_vs_LIMBO,UEM_vs_IL,75_vs_100,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
994,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
995,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
996,WCA_vs_LIMBO,UEM_vs_IL,75_vs_75,100_vs_100,_vs_,85.73232323,0.04,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
997,WCA_vs_LIMBO,UEM_vs_IL,75_vs_100,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
998,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
999,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
1000,WCA_vs_LIMBO,UEM_vs_IL,75_vs_75,100_vs_110,_vs_,85.12154233,0.027272727,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
1001,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_25,_vs_,80.31290743,0.08,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
1002,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_30,_vs_,82.30702515,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
1003,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_40,_vs_,84.32642487,0.175,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
1004,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_50,_vs_,84.99570077,0.12,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
1005,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,100_vs_50,_vs_,84.99570077,0.12,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-50.rsf
1006,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_60,_vs_,85.44520548,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-25.rsf
1007,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,100_vs_60,_vs_,85.44520548,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-60_stop-50.rsf
1008,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_70,_vs_,85.76300085,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-25.rsf
1009,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,100_vs_70,_vs_,85.76300085,0.1,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-70_stop-50.rsf
1010,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-25.rsf
1011,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-50.rsf
1012,WCA_vs_LIMBO,UEM_vs_IL,75_vs_75,100_vs_80,_vs_,85.44142615,0.075,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-80_stop-75.rsf
1013,WCA_vs_LIMBO,UEM_vs_IL,75_vs_25,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-25.rsf
1014,WCA_vs_LIMBO,UEM_vs_IL,75_vs_50,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-50.rsf
1015,WCA_vs_LIMBO,UEM_vs_IL,75_vs_75,100_vs_90,_vs_,85.75655114,0.066666667,mapreduceclientcore_algo-wca_measure-uem_serial-100_stop-75.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-90_stop-75.rsf
1016,WCA_vs_LIMBO,UEM_vs_IL,100_vs_100,110_vs_100,_vs_,86.92372171,0.13,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-100.rsf
1017,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,110_vs_100,_vs_,86.92372171,0.13,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-25.rsf
1018,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,110_vs_100,_vs_,86.92372171,0.13,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-50.rsf
1019,WCA_vs_LIMBO,UEM_vs_IL,100_vs_75,110_vs_100,_vs_,86.92372171,0.13,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-100_stop-75.rsf
1020,WCA_vs_LIMBO,UEM_vs_IL,100_vs_100,110_vs_110,_vs_,87.14524207,0.109090909,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-100.rsf
1021,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,110_vs_110,_vs_,87.14524207,0.109090909,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-25.rsf
1022,WCA_vs_LIMBO,UEM_vs_IL,100_vs_50,110_vs_110,_vs_,87.14524207,0.109090909,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-50.rsf
1023,WCA_vs_LIMBO,UEM_vs_IL,100_vs_75,110_vs_110,_vs_,87.14524207,0.109090909,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-110_stop-75.rsf
1024,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,110_vs_25,_vs_,80.44136737,0.36,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-25_stop-25.rsf
1025,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,110_vs_30,_vs_,82.16753022,0.3,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-30_stop-25.rsf
1026,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,110_vs_40,_vs_,84.22184007,0.325,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-40_stop-25.rsf
1027,WCA_vs_LIMBO,UEM_vs_IL,100_vs_25,110_vs_50,_vs_,85.2739726,0.26,mapreduceclientcore_algo-wca_measure-uem_serial-110_stop-100.rsf | mapreduceclientcore_algo-limbo_measure-il_serial-50_stop-25.rsf
